category,mls_number,price,property_type,address,city,zip,bedrooms,full_baths,half_baths,hoa_monthly
withdrawn,911026,"$32,900",Residential Lot,TBA Tiger Grand Dr.,Conway,29526,,,,
withdrawn,911023,"$32,900",Residential Lot,TBA Millsite Dr.,Conway,29526,,,,
withdrawn,1421370,"$32,900",Residential Lot,Lot 620 Mount Pleasant Dr.,Myrtle Beach,29579,,,,
withdrawn,1017688,"$32,900",Detached,2000.5  S 9th Ave. N,Conway,29526,3,1,0,
withdrawn,1607656,"$32,900",Residential Lot,Lot 12 Ole Nobleman Ct.,Conway,29527,,,,
withdrawn,1607655,"$32,900",Residential Lot,Lot 13 Ole Nobleman Ct.,Conway,29527,,,,
withdrawn,1821762,"$32,900",Residential Lot,Lot 2237 Maybank Circle,Myrtle Beach,29588,,,,
withdrawn,1213631,"$32,900",Residential Lot,321 Duel Ct.,Myrtle Beach,29588,,,,
withdrawn,1303643,"$32,999",Acreage,Sandridge Rd.,Little River,29566,,,,
withdrawn,2517046,"$33,000",Residential Lot,TBD lot 4-C Dossies Rd.,Conway,29526,,,,
withdrawn,1108582,"$33,000",Residential Lot,Lot 9 Ridge Rd.,Aynor,29544,,,,
withdrawn,1118751,"$33,000",Condo,4150 N Horseshoe Rd.,Little River,29566,2,1,1,$143
withdrawn,1316437,"$33,000",Residential Lot,2111 LEXINGTON CIRCLE,Little River,29566,,,,
withdrawn,916532,"$33,000",Manufactured Lot,1030 Weslin Creek Dr.,Myrtle Beach,29588,,,,
withdrawn,1503293,"$33,000",Manufactured Leased Land,111 Off Shore Dr.,Murrells Inlet,29576,3,2,0,$350
withdrawn,1217974,"$33,000",Residential Lot,1212 Pine Valley Rd.,North Myrtle Beach,29582,,,,
withdrawn,1410790,"$33,000",Residential Lot,Lot 676 Bucks Bluff Dr.,North Myrtle Beach,29582,,,,
withdrawn,1422990,"$33,000",Manufactured Leased Land,1400 Highway 15,Myrtle Beach,29577,2,2,0,$0
withdrawn,1318879,"$33,000",Condo,F-6 Bahama Circle,Myrtle Beach,29579,2,1,0,$175
withdrawn,1306952,"$33,000",Condo,950 Forestbrook Rd.,Myrtle Beach,29579,2,1,0,$175
withdrawn,1615832,"$33,000",Residential Lot,1120 Maccoa Dr.,Conway,29526,,,,
withdrawn,1402374,"$33,000",Residential Lot,Lot 487 Noddy Ct.,Conway,29526,,,,
withdrawn,2107112,"$33,333",Manufactured Leased Land,139 Ridgeway Loop,Murrells Inlet,29576,2,1,0,$0
withdrawn,1600806,"$33,400",Acreage,Lot 5 Whispering Hills Rd.,Loris,29569,,,,
withdrawn,1405504,"$33,400",Detached,1101 Grainger Rd.,Conway,29526,2,1,0,$0
withdrawn,1300069,"$33,500",Residential Lot,2 Acres Madison Way,Conway,29526,,,,
withdrawn,918870,"$33,600",Manufactured Leased Land,4308 Flat Bay Circle,Myrtle Beach,29577,3,2,0,
withdrawn,915061,"$33,900",Residential Lot,LOT 72 Tarrant St.,Little River,29568,,,,
withdrawn,912783,"$33,900",Residential Lot,LOT 40 Lantern Ct.,Little River,29568,,,,
withdrawn,913336,"$33,900",Residential Lot,173 Swallow Tail Ct.,Little River,29566,,,,
withdrawn,1420103,"$33,900",Residential Lot,Lot 249 Crystal Water Way,Myrtle Beach,29579,,,,
withdrawn,1115267,"$33,900",Manufactured Leased Land,2709 Gemini Dr.,Myrtle Beach,29575,2,1,0,$315
withdrawn,1508214,"$33,900",Residential Lot,Lot 207 Crystal Waterway Dr.,Myrtle Beach,29579,,,,
withdrawn,827653,"$33,900",Residential Lot,Lot 21 Bucksville Oaks,Conway,29527,,,,
withdrawn,827657,"$33,900",Residential Lot,Lot 84 Bucksville Oaks,Conway,29527,,,,
withdrawn,827624,"$33,900",Residential Lot,Lot 34 Bucksville Oaks,Conway,29527,,,,
withdrawn,1321056,"$33,900",Residential Lot,320 Duel Ct.,Myrtle Beach,29588,,,,
withdrawn,723558,"$33,900",Residential Lot,835 Trap Shooter Circle,Longs,29568,,,,
withdrawn,1403317,"$33,910",Condo,4015 Fairway Dr.,Little River,29566,1,1,0,$276
withdrawn,2009034,"$33,999",Residential Lot,Lot 16 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,1922815,"$34,000",Residential Lot,4217 Ridgewood Dr.,Conway,29526,,,,
withdrawn,1201384,"$34,000",Condo,1200 S Ocean Blvd.,Myrtle Beach,29577,Efficiency,1,0,$375
withdrawn,2409854,"$34,000",Residential Lot,790 Redmond Ct.,Conway,29526,,,,
withdrawn,2113429,"$34,000",Residential Lot,Lt 11 Jackson Ln.,Conway,29526,,,,
withdrawn,1318315,"$34,000",Townhouse,1470-A Turkey Ridge Rd.,Myrtle Beach,29575,2,2,0,$16
withdrawn,1504985,"$34,000",Residential Lot,LOT # 144 Shipmaster Ave.,Myrtle Beach,29577,,,,
withdrawn,1819108,"$34,000",Residential Lot,1032 Linda Dr.,Conway,29526,,,,
withdrawn,1414128,"$34,000",Manufactured Leased Land,509 Keystone Ln.,Myrtle Beach,29588,3,2,0,$0
withdrawn,1003666,"$34,000",Residential Lot,1011 James Island Ave.,North Myrtle Beach,29582,,,,
withdrawn,1408043,"$34,000",Acreage,2829 Bertie Rd.,Green Sea,29545,,,,
withdrawn,1606847,"$34,000",Residential Lot,Lot 28 Henry Watts Rd.,Conway,29526,,,,
withdrawn,1621810,"$34,000",Residential Lot,Lot 481 McDuffie Dr.,Myrtle Beach,29588,,,,
withdrawn,1007581,"$34,450",Residential Lot,Lot 236 Wild Wing Blvd.,Conway,29526,,,,
withdrawn,1607252,"$34,500",Residential Lot,lot 21 Westchester Pl.,Conway,29526,,,,
withdrawn,2002519,"$34,500",Residential Lot,113 Browns Hollow Ct.,Loris,29569,,,,
withdrawn,2002521,"$34,500",Residential Lot,109 Browns Hollow Ct.,Loris,29569,,,,
withdrawn,2213324,"$34,500",Residential Lot,TBD Tidway Circle,Conway,29526,,,,
withdrawn,1217683,"$34,500",Residential Lot,Lot 14 Clayton St.,Conway,29526,,,,
withdrawn,906622,"$34,500",Residential Lot,Lot 96 Edgecreek Dr.,Myrtle Beach,29579,,,,
withdrawn,1113894,"$34,500",Manufactured with Land,1993 Wayside Dr.,Loris,29569,3,1,0,$0
withdrawn,1409354,"$34,583",Acreage,Lot 3B Valley Forge Rd.,Aynor,29511,,,,
withdrawn,1218078,"$34,800",Condo,2100 Greens Blvd.,Myrtle Beach,29577,3,2,0,$284
withdrawn,1422951,"$34,899",Residential Lot,LOT 34 Jeter Dr.,Myrtle Beach,29588,,,,
withdrawn,1005318,"$34,900",Residential Lot,Lot 34 Dry Valley Loop,Myrtle Beach,29588,,,,
withdrawn,1312148,"$34,900",Condo,401 Cambridge Circle,Murrells Inlet,29576,2,2,0,$215
withdrawn,914340,"$34,900",Residential Lot,Lot 7 Dry Valley Loop,Myrtle Beach,29588,,,,
withdrawn,1005317,"$34,900",Residential Lot,Lot 11 Dry Valley Loop,Myrtle Beach,29588,,,,
withdrawn,909546,"$34,900",Residential Lot,Lt 45 Maple Oak Dr.,Conway,29526,,,,
withdrawn,909540,"$34,900",Residential Lot,Lt 70 Maple Oak Dr.,Conway,29526,,,,
withdrawn,909544,"$34,900",Residential Lot,Lt 8 Grier Crossing Dr.,Conway,29526,,,,
withdrawn,909542,"$34,900",Residential Lot,Lt 11 Grier Crossing Dr.,Conway,29526,,,,
withdrawn,909547,"$34,900",Residential Lot,Lt 17 Grier Crossing Dr.,Conway,29526,,,,
withdrawn,1219548,"$34,900",Condo,1210 Benna Dr.,Myrtle Beach,29577,2,1,0,$305
withdrawn,1206356,"$34,900",Condo,1201-B Erin Way,Myrtle Beach,29577,1,1,1,$340
withdrawn,2010050,"$34,900",Residential Lot,TBD Highway 472,Conway,29526,,,,
withdrawn,1316080,"$34,900",Commercial Lot - Sale,Lot 6 N 8th Ave. N,Myrtle Beach,29577,,,,
withdrawn,1703033,"$34,900",Condo,223 Maison Dr.,Myrtle Beach,29572,2,2,0,$413
withdrawn,1019774,"$34,900",Manufactured Leased Land,545 Folly Estates Dr.,Myrtle Beach,29588,3,2,0,
withdrawn,909543,"$34,900",Residential Lot,Lt 28 Basswood Ct.,Conway,29526,,,,
withdrawn,1118719,"$34,900",Manufactured with Land,1201 S 9th Ave. N,Myrtle Beach,29577,2,2,0,$0
withdrawn,1218996,"$34,900",Residential Lot,Lot 323 Waterbridge Blvd.,Myrtle Beach,29579,,,,
withdrawn,1023051,"$34,900",Acreage,6704 Hidden River Rd.,Longs,29568,,,,
withdrawn,1119938,"$34,900",Residential Lot,2147 LABRADOR CT.,Myrtle Beach,29579,,,,
withdrawn,913329,"$34,900",Residential Lot,100 Swallow Tail Ct.,Little River,29566,,,,
withdrawn,1016844,"$34,900",Condo,1500 Deercreek Rd.,Surfside Beach,29575,2,2,0,$206
withdrawn,1405208,"$34,900",Condo,202 Double Eagle Dr.,Surfside Beach,29575,1,1,0,$255
withdrawn,1219234,"$34,900",Residential Lot,39 Island Way,Little River,29566,,,,
withdrawn,1002244,"$34,900",Manufactured Lot,481 Overcrest St.,Myrtle Beach,29579,,,,
withdrawn,1202915,"$34,900",Residential Lot,LOT 45 LOW COUNTRY LOOP,Murrells Inlet,29576,,,,
withdrawn,1211393,"$34,900",Residential Lot,Lot 96 Creek View Ct.,Murrells Inlet,29576,,,,
withdrawn,1002242,"$34,900",Manufactured Lot,261 Weyburn St.,Myrtle Beach,29579,,,,
withdrawn,1805495,"$34,900",Residential Lot,Lot A Highway 905,Conway,29526,,,,
withdrawn,1204042,"$34,900",Residential Lot,LOT 80 Waterton Ave.,Myrtle Beach,29579,,,,
withdrawn,1202917,"$34,900",Residential Lot,LOT 47 LOW COUNTRY LOOP,Murrells Inlet,29576,,,,
withdrawn,1022376,"$34,900",Manufactured with Land,745 Embassy Ln.,Conway,29526,2,2,0,
withdrawn,1805506,"$34,900",Residential Lot,Lot B Highway 905,Conway,29526,,,,
withdrawn,2022532,"$34,900",Residential Lot,TBD Deer Dr.,Loris,29569,,,,
withdrawn,1213013,"$34,900",Residential Lot,Lot 25 Hamilton Way,Conway,29526,,,,
withdrawn,1112123,"$34,900",Acreage,LOT 135 Collins Creek Landing,Murrells Inlet,29576,,,,
withdrawn,1708471,"$34,900",Residential Lot,5046 Hampton Rd.,Conway,29527,,,,
withdrawn,1213014,"$34,900",Residential Lot,Lot 16 Hamilton Way,Conway,29526,,,,
withdrawn,1619626,"$34,900",Residential Lot,309 Cypress Flat Ct.,Conway,29526,,,,
withdrawn,1118564,"$34,900",Residential Lot,Lot 48 Long Avenue Ext.,Conway,29526,,,,
withdrawn,1616649,"$34,900",Residential Lot,233 Cat Tail Bay Dr.,Conway,29527,,,,
withdrawn,1506043,"$34,900",Residential Lot,Lot 3 Millstone Ct.,Conway,29526,,,,
withdrawn,2418848,"$34,900",Residential Lot,8153 Hickman Dr.,Conway,29527,,,,
withdrawn,1705384,"$34,900",Residential Lot,1052 Irene Ct.,Conway,29526,,,,
withdrawn,1605231,"$34,900",Detached,5921 Pope Martin Rd.,Conway,29527,3,1,0,$0
withdrawn,1119178,"$34,900",Acreage,TBD Bridgebrook Rd.,Conway,29527,,,,
withdrawn,719147,"$34,900",Residential Lot,Lt 5 Deerfield Ave.,Surfside Beach,29575,,,,
withdrawn,1019402,"$34,900",Manufactured Leased Land,545 Eden Ave.,Murrells Inlet,29576,2,2,0,
withdrawn,1208848,"$34,900",Commercial Lot - Sale,Lot 12 Thompson Rd.,Longs,29568,,,,
withdrawn,1521057,"$34,900",Residential Lot,Lot 135 West Palm Dr.,Myrtle Beach,29579,,,,
withdrawn,610546,"$34,900",Residential Lot,484 Hallie Martin Rd.,Conway,29526,,,,
withdrawn,610542,"$34,900",Residential Lot,492 Hallie Martin Rd.,Conway,29526,,,,
withdrawn,610540,"$34,900",Residential Lot,495 Hallie Martin Rd.,Conway,29526,,,,
withdrawn,610549,"$34,900",Residential Lot,471 Hallie Martin Rd.,Conway,29526,,,,
withdrawn,610539,"$34,900",Residential Lot,499 Hallie Martin Rd.,Conway,29526,,,,
withdrawn,1419332,"$34,900",Residential Lot,TBD Crow Field Ct.,Myrtle Beach,29579,,,,
withdrawn,610551,"$34,900",Residential Lot,467 Hallie Martin Rd.,Conway,29526,,,,
withdrawn,610552,"$34,900",Residential Lot,463 Hallie Martin Rd.,Conway,29526,,,,
withdrawn,610553,"$34,900",Residential Lot,459 Hallie Martin Rd.,Conway,29526,,,,
withdrawn,610554,"$34,900",Residential Lot,455 Hallie Martin Rd.,Conway,29526,,,,
withdrawn,1112999,"$34,900",Residential Lot,lot 127 Landing Pkwy.,North Myrtle Beach,29582,,,,
withdrawn,1701322,"$34,900",Manufactured Leased Land,540 Key Largo Dr.,Murrells Inlet,29576,3,2,0,$0
withdrawn,1715292,"$34,900",Residential Lot,1087 E Isle of Palms Dr.,Myrtle Beach,29579,,,,
withdrawn,1713625,"$34,900",Manufactured Leased Land,5375 Hampton Rd.,Conway,29527,3,2,0,$0
withdrawn,1101197,"$34,900",Residential Lot,335 Bird Key Ct.,Myrtle Beach,29579,,,,
withdrawn,1111401,"$34,900",Residential Lot,Lot  24 Marley Ct.,Conway,29526,,,,
withdrawn,1012359,"$34,900",Residential Lot,128 Olympus Dr.,Conway,29526,,,,
withdrawn,1111403,"$34,900",Residential Lot,Lot  4 Olympus Dr.,Conway,29526,,,,
withdrawn,1012353,"$34,900",Residential Lot,120 Olympus Dr.,Conway,29526,,,,
withdrawn,1111404,"$34,900",Residential Lot,Lot  3 Olympus Dr.,Conway,29526,,,,
withdrawn,1311109,"$34,900",Manufactured Leased Land,508 Southern Pine Dr.,Myrtle Beach,29579,4,2,0,$0
withdrawn,1501742,"$34,900",Residential Lot,3114 Old Altman Rd.,Conway,29526,,,,
withdrawn,1207449,"$34,900",Residential Lot,112 Harvest Dr.,Myrtle Beach,29579,,,,
withdrawn,1002837,"$34,900",Residential Lot,LOT 46 Wild Wing Blvd.,Conway,29526,,,,
withdrawn,1404669,"$34,900",Commercial Lot - Sale,1413 1st Ave. N,Conway,29526,,,,
withdrawn,907565,"$34,900",Residential Lot,LOT 383 Caddis Ct.,Myrtle Beach,29579,,,,
withdrawn,1403545,"$34,900",Residential Lot,LOT 529 Goodwill Ct.,Myrtle Beach,29579,,,,
withdrawn,1722224,"$34,900",Condo,603 Wagon Wheel Trail,Myrtle Beach,29572,1,1,0,$536
withdrawn,1207333,"$34,900",Residential Lot,Lot 15 Wild Wing Blvd.,Myrtle Beach,29579,,,,
withdrawn,1304301,"$34,900",Residential Lot,LOT 143 Wild Wing Blvd.,Conway,29526,,,,
withdrawn,922753,"$34,900",Residential Lot,70 & 71 Arrowhead Grande,Myrtle Beach,29579,,,,
withdrawn,1621939,"$34,900",Residential Lot,Lot 1 Old Nobleman Ct.,Conway,29527,,,,
withdrawn,2113493,"$34,900",Residential Lot,1724 Coats Rd.,Loris,29569,,,,
withdrawn,1001995,"$34,900",Acreage,Lot 12 Fries Bay Rd.,Loris,29569,,,,
withdrawn,1712046,"$34,900",Residential Lot,Lot 7 Cates Bay Hwy.,Conway,29527,,,,
withdrawn,2110460,"$34,900",Acreage,Lot 8 Woodrow Ln.,Loris,29569,,,,
withdrawn,1305142,"$34,900",Residential Lot,LOT 9 Carolina Wren Rd.,Conway,29526,,,,
withdrawn,1304388,"$34,900",Manufactured with Land,3402 Bridgette Ln.,Conway,29527,3,2,0,$0
withdrawn,1403739,"$34,900",Acreage,Ole Alston Ave.,Conway,29527,,,,
withdrawn,1923757,"$34,900",Residential Lot,6081 Cates Bay Hwy.,Conway,29527,,,,
withdrawn,1105247,"$34,900",Detached,347 Bright Leaf Dr.,Loris,29569,3,2,0,$0
withdrawn,1005060,"$34,900",Residential Lot,2012  E Highway 9 Bypass,Loris,29569,,,,
withdrawn,1605910,"$34,900",Acreage,TBD Harvey Rd.,Loris,29569,,,,
withdrawn,1404376,"$34,900",Residential Lot,1549 Red Bluff Rd.,Loris,29569,,,,
withdrawn,1805835,"$34,900",Residential Lot,Lot 49 Blue Rock Dr.,Longs,29568,,,,
withdrawn,1805832,"$34,900",Residential Lot,Lot 48 Blue Rock Dr.,Longs,29568,,,,
withdrawn,1102283,"$34,990",Manufactured with Land,2312 Acie Ave.,Conway,29527,3,2,0,
withdrawn,1212409,"$34,999",Residential Lot,Lot 3 Red Bluff Rd.,Loris,29569,,,,
withdrawn,1501731,"$34,999",Residential Lot,192 Ficus Dr.,Myrtle Beach,29579,,,,
withdrawn,1510634,"$34,999",Residential Lot,Lot 2 Cycad Dr.,Myrtle Beach,29579,,,,
withdrawn,920768,"$34,999",Residential Lot,TBD Doodle Hill Ln.,Conway,29526,,,,
withdrawn,1717108,"$34,999",Residential Lot,TBD Wilderness Ln.,Loris,29569,,,,
withdrawn,1909010,"$34,999",Detached,1000B Highway 9 Business E,Loris,29569,2,2,0,$0
withdrawn,1407127,"$34,999",Acreage,3129 Ivy Ln.,Loris,29569,,,,
withdrawn,1018506,"$35,000",Residential Lot,601 Fieldwoods Dr.,Conway,29526,,,,
withdrawn,1018507,"$35,000",Residential Lot,238 Lenox Dr.,Conway,29526,,,,
withdrawn,1017649,"$35,000",Condo,1207  S Ocean Blvd.,Myrtle Beach,29577,Efficiency,1,0,
withdrawn,1013722,"$35,000",Manufactured Leased Land,613  S 5th Ave. S,Myrtle Beach,29577,1,1,0,$368
withdrawn,1523075,"$35,000",Residential Lot,Boggy Rd.,Conway,29526,,,,
withdrawn,1723040,"$35,000",Residential Lot,Lot C Rolling River Rd.,Longs,29568,,,,
withdrawn,1723036,"$35,000",Residential Lot,Lot D Rolling River Rd.,Longs,29568,,,,
withdrawn,2413585,"$35,000",Acreage,TBD Landmark Rd.,Conway,29527,,,,
withdrawn,1113630,"$35,000",Commercial - Do Not Use,707 B North Ocean Blvd.,Myrtle Beach,29577,,,,
withdrawn,1014661,"$35,000",Condo,1206 Erin Way,Myrtle Beach,29577,2,1,1,
withdrawn,1020883,"$35,000",Residential Lot,Lot 5 Brunson Springs Rd.,Galivants Ferry,29544,,,,
withdrawn,1917139,"$35,000",Manufactured Leased Land,613 5th Ave. S,Myrtle Beach,29577,2,1,0,$375
withdrawn,1912048,"$35,000",Residential Lot,623 Sunny Pond Ln.,Aynor,29511,,,,
withdrawn,2119095,"$35,000",Residential Lot,Highway 129,Galivants Ferry,29544,,,,
withdrawn,2212650,"$35,000",Residential Lot,TBD Hughes Gasque Rd.,Aynor,29511,,,,
withdrawn,1801393,"$35,000",Residential Lot,214 Swallow Tail Ct.,Little River,29566,,,,
withdrawn,1020625,"$35,000",Residential Lot,TBD Kirby Ct.,Myrtle Beach,29579,,,,
withdrawn,1800327,"$35,000",Residential Lot,LOT 44 Dunbarton Ln.,Conway,29526,,,,
withdrawn,1015862,"$35,000",Residential Lot,27 Old Tram Rd.,Little River,29566,,,,
withdrawn,1901334,"$35,000",Boat Slip - Sale,Slip 0-12 Lightkeepers Marina,Little River,29566,,,,
withdrawn,1801391,"$35,000",Residential Lot,132 Swallow Tail Ct.,Little River,29566,,,,
withdrawn,1214419,"$35,000",Residential Lot,LOT 413 Fiddleway Way,Myrtle Beach,29579,,,,
withdrawn,1001967,"$35,000",Residential Lot,LOT #112 Sand Binder Dr.,Myrtle Beach,29579,,,,
withdrawn,1114110,"$35,000",Residential Lot,473 Fiddleway Way,Myrtle Beach,29577,,,,
withdrawn,1202156,"$35,000",Condo,1880 Colony Dr.,Surfside Beach,29575,Efficiency,1,0,$223
withdrawn,1302899,"$35,000",Residential Lot,Lot 68 Waterfall Circle,Little River,29566,,,,
withdrawn,1021137,"$35,000",Condo,18891 Colony Dr.,Surfside Beach,29575,1,1,0,$204
withdrawn,1215608,"$35,000",Manufactured with Land,437 Persimmon Ln.,Myrtle Beach,29579,3,2,0,$0
withdrawn,2307609,"$35,000",Garage,4889 Magnolia Point Ln.,Myrtle Beach,29577,,,,
withdrawn,1913385,"$35,000",Residential Lot,762 Embassy Ln.,Conway,29526,,,,
withdrawn,2315416,"$35,000",Garage,4835 Carnation Circle,Myrtle Beach,29577,,,,
withdrawn,1926218,"$35,000",Residential Lot,Livingston Circle,Little River,29566,,,,
withdrawn,2220345,"$35,000",Residential Lot,TBD Lees Landing Circle,Conway,29526,,,,
withdrawn,2012577,"$35,000",Residential Lot,5326 Pauley Swamp Rd.,Conway,29527,,,,
withdrawn,2012583,"$35,000",Residential Lot,5320 Pauley Swamp Rd.,Conway,29527,,,,
withdrawn,2012586,"$35,000",Residential Lot,3126 Hugo Rd.,Conway,29527,,,,
withdrawn,2012579,"$35,000",Residential Lot,5316 Pauley Swamp Rd.,Conway,29527,,,,
withdrawn,2012585,"$35,000",Residential Lot,5310 Pauley Swamp Rd.,Conway,29527,,,,
withdrawn,2404466,"$35,000",Residential Lot,2509 Dargan Circle,Conway,29526,,,,
withdrawn,1404643,"$35,000",Residential Lot,Lot 13 Greenbriar Dr.,Little River,29566,,,,
withdrawn,2503442,"$35,000",Residential Lot,160 Hamilton Way,Conway,29526,,,,
withdrawn,1207956,"$35,000",Condo,5905 South Kings Hwy.,Myrtle Beach,29575,Efficiency,1,0,$234
withdrawn,1112024,"$35,000",Condo,401-A Tree Top Ct.,Myrtle Beach,29588,1,1,0,$122
withdrawn,1808542,"$35,000",Commercial Lot - Sale,TBB Highway 707,Myrtle Beach,29588,,,,
withdrawn,1301443,"$35,000",Acreage,Wampee NE Pint Creek Rd.,Little River,29566,,,,
withdrawn,1320449,"$35,000",Condo,510 Fairwood Lakes Ln.,Myrtle Beach,29588,1,1,0,$165
withdrawn,1318040,"$35,000",Townhouse,6301 Hawthorne Ln.,Myrtle Beach,29577,1,1,0,$400
withdrawn,917548,"$35,000",Residential Lot,619 Mount Pleasant Dr.,Myrtle Beach,29579,,,,
withdrawn,1120034,"$35,000",Residential Lot,155 West Palm Dr.,Myrtle Beach,29579,,,,
withdrawn,1509217,"$35,000",Residential Lot,Lot 43 James Island  Dr.,North Myrtle Beach,29582,,,,
withdrawn,1216181,"$35,000",Residential Lot,LOT 195 Marsh Island Dr.,Myrtle Beach,29579,,,,
withdrawn,1624537,"$35,000",Residential Lot,908 Crystal Waterway Dr.,Myrtle Beach,29579,,,,
withdrawn,1313828,"$35,000",Manufactured Leased Land,1505 Scorpio Ln.,Myrtle Beach,29575,2,2,0,$325
withdrawn,1409353,"$35,000",Acreage,Lot B Valley Forge Rd.,Aynor,29511,,,,
withdrawn,1202150,"$35,000",Manufactured Leased Land,775 Folly Rd.,Myrtle Beach,29588,2,2,0,$225
withdrawn,1301825,"$35,000",Business,604 S Ocean Blvd.,Myrtle Beach,29577,,,,
withdrawn,1511402,"$35,000",Residential Lot,Lot B Highway 905,Longs,29568,,,,
withdrawn,1605880,"$35,000",Business,810 Highway 17 South,Surfside Beach,29575,,,,
withdrawn,1911469,"$35,000",Residential Lot,5622 Little River Neck Rd.,North Myrtle Beach,29582,,,,
withdrawn,923859,"$35,000",Manufactured Lot,TBD Krystal Ln.,Conway,29527,,,,
withdrawn,1806727,"$35,000",Retail,7706 North Kings Hwy.,Myrtle Beach,29572,,,,
withdrawn,2323773,"$35,000",Manufactured Leased Land,2205 Lucas Bay Rd.,Conway,29527,2,1,0,$0
withdrawn,1014918,"$35,000",Manufactured Leased Land,1729 Crystal Lake Dr.,Myrtle Beach,29575,3,2,0,
withdrawn,904438,"$35,000",Acreage,TBD Dogwood Rd.,Loris,29569,,,,
withdrawn,1016567,"$35,000",Office,1551 N 21st Ave. N,Myrtle Beach,29578,,,,
withdrawn,1926775,"$35,000",Business,2520 Hwy 17 S,Garden City Beach,29576,,,,
withdrawn,1101597,"$35,000",Condo,2500 Greens Blvd.,Myrtle Beach,29577,2,2,0,$215
withdrawn,812572,"$35,000",Residential Lot,5600 Pee Dee Hwy.,Conway,29527,,,,
withdrawn,1506114,"$35,000",Other,1103 Dunbar St.,Myrtle Beach,29577,,,,
withdrawn,2104927,"$35,000",Residential Lot,Spivey Ave.,Myrtle Beach,29577,,,,
withdrawn,1421833,"$35,000",Condo,2600 Pete Dye Dr.,North Myrtle Beach,29582,3,3,0,$218
withdrawn,1420373,"$35,000",Manufactured Lot,Lake Swamp Rd.,Nichols,29581,,,,
withdrawn,1208601,"$35,000",Condo,804 S 12th Ave. N,North Myrtle Beach,29582,Efficiency,1,0,$200
withdrawn,1014658,"$35,000",Manufactured with Land,2151 Stillwagon Ln.,Conway,29526,3,2,0,
withdrawn,1000988,"$35,000",Residential Lot,Lot 65 and 66 Barnfield Rd.,Conway,29526,,,,
withdrawn,1017825,"$35,000",Townhouse,318 Waccamaw Village Dr.,Myrtle Beach,29579,2,1,1,
withdrawn,1014272,"$35,000",Detached,2580 Little Bethel Rd.,Green Sea,29545,3,1,0,
withdrawn,2406257,"$35,000",Acreage,1476 Highway 9 Bypass,Loris,29569,,,,
withdrawn,1103855,"$35,000",Condo,545 White River Dr.,Myrtle Beach,29579,1,1,0,$22
withdrawn,2003883,"$35,000",Office,TBD Highway 501 Business,Conway,29526,,,,
withdrawn,1309158,"$35,000",Condo,4254 Villa Dr.,Little River,29566,1,1,0,$126
withdrawn,1109339,"$35,000",Residential Lot,915 Thomas Ave.,North Myrtle Beach,29582,,,,
withdrawn,2203124,"$35,000",Farm,Lot 1 Hardwick Rd.,Nichols,29581,,,,
withdrawn,2114731,"$35,000",Commercial Lot - Sale,TBD Highway 9 Business E,Loris,29569,,,,
withdrawn,1822441,"$35,000",Manufactured with Land,722 Smith Blvd.,Myrtle Beach,29588,3,2,0,$0
withdrawn,1004984,"$35,000",Acreage,Lot 1 Whispering Hills Rd.,Loris,29569,,,,
withdrawn,1908165,"$35,000",Residential Lot,610 Lesia Ln.,Conway,29526,,,,
